YYMMMDD __east(m) _north(m) ____up(m)
20OCT04 0.357560 0.562074 0.218488
20OCT05 0.355271 0.562974 0.220738
20OCT06 0.353922 0.567195 0.216143
20OCT07 0.356323 0.565647 0.211684
20OCT08 0.352203 0.564735 0.209061
20OCT09 0.354115 0.562162 0.213467
20OCT10 0.355891 0.561447 0.213736
20OCT11 0.355286 0.561031 0.218903
20OCT12 0.352592 0.562809 0.216206
20OCT13 0.354276 0.563665 0.222508
20OCT14 0.351380 0.564794 0.212554
20OCT15 0.353485 0.562747 0.209230
20OCT16 0.359208 0.563587 0.211432
20OCT17 0.356541 0.564017 0.211728
20OCT18 0.332240 0.563712 0.208992
20OCT19 0.334849 0.563496 0.194949
20OCT20 0.357566 0.565407 0.164453
20OCT21 0.330021 0.566448 0.191141
20OCT22 0.356712 0.563018 0.217310
20OCT23 0.357417 0.563341 0.214322
20OCT24 0.357464 0.562891 0.222705
20OCT25 0.355685 0.562290 0.218033
20OCT26 0.355440 0.561575 0.220100
20OCT27 0.357514 0.561917 0.219509
20OCT28 0.354892 0.561199 0.217497
20OCT29 0.356515 0.561511 0.219161
20OCT30 0.357849 0.561807 0.215672
20OCT31 0.355920 0.564160 0.216521
20NOV01 0.355876 0.561986 0.223096
20NOV02 0.357004 0.563310 0.222304
20NOV03 0.355335 0.562806 0.220230
20NOV04 0.358242 0.562614 0.230526
20NOV05 0.356151 0.564736 0.206280
20NOV06 0.345240 0.564899 0.203818
20NOV07 0.355296 0.565062 0.214470
20NOV08 0.356931 0.562780 0.213423
20NOV09 0.357501 0.562518 0.219872
20NOV10 0.355807 0.565009 0.220796
20NOV11 0.353156 0.564268 0.215608
20NOV12 0.351620 0.562478 0.196088
20NOV13 0.347534 0.563971 0.195905
20NOV14 0.337307 0.564597 0.207605
20NOV15 0.354479 0.565331 0.220629
20NOV16 0.355168 0.561885 0.213756
20NOV17 0.354968 0.563380 0.213746
20NOV18 0.353755 0.563033 0.211544
20NOV19 0.354184 0.563622 0.219690
20NOV20 0.355756 0.563151 0.218832
20NOV21 0.357517 0.565564 0.222178
20NOV22 0.355072 0.562193 0.220352
20NOV23 0.355725 0.563775 0.217515
20NOV24 0.354421 0.565296 0.216376
20NOV25 0.354674 0.564442 0.212735
20NOV26 0.347946 0.562429 0.217130
20NOV27 0.355988 0.562292 0.223471
20NOV28 0.355167 0.562547 0.218031
20NOV29 0.340096 0.566550 0.202175
20NOV30 0.330306 0.569672 0.206878
20DEC01 0.313596 0.563981 0.224655
20DEC02 0.365458 0.563861 0.210013
20DEC03 0.355819 0.565065 0.192184
20DEC04 0.353676 0.564511 0.219704
20DEC05 0.353145 0.564197 0.225327
20DEC06 0.356756 0.565421 0.224668
20DEC07 0.354814 0.565200 0.226694
20DEC08 0.354884 0.564536 0.217490
20DEC09 0.359186 0.566264 0.231186
20DEC10 0.357216 0.564327 0.226528
20DEC11 0.355826 0.566224 0.222808
20DEC12 0.353905 0.566485 0.221423
20DEC13 0.356690 0.567357 0.218311
20DEC14 0.356635 0.565695 0.219102
20DEC15 0.355660 0.565726 0.220235
20DEC17 0.356800 0.563739 0.214178
20DEC18 0.354333 0.564592 0.219106
20DEC19 0.356813 0.566105 0.224710
20DEC20 0.355451 0.566070 0.218937
20DEC21 0.356974 0.565825 0.220254
20DEC22 0.357015 0.564648 0.212924
20DEC23 0.353311 0.565958 0.213100
20DEC24 0.358943 0.563400 0.221850
20DEC25 0.356073 0.564586 0.222227
20DEC26 0.356927 0.563822 0.221078
20DEC27 0.356144 0.566556 0.217754
20DEC28 0.354455 0.564705 0.222141
20DEC29 0.357064 0.565575 0.224050
20DEC30 0.356165 0.564674 0.215373
20DEC31 0.357872 0.566671 0.228712
21JAN01 0.355923 0.565702 0.226365
21JAN02 0.357321 0.564937 0.223946
21JAN03 0.355675 0.566452 0.224273
21JAN04 0.349536 0.568232 0.163670
21JAN05 0.329901 0.573614 0.215932
21JAN06 0.358744 0.569821 0.155317
21JAN07 0.372693 0.570310 0.123799
21JAN11 0.355114 0.567418 0.222816
21JAN12 0.358285 0.567982 0.237528
21JAN13 0.357489 0.566160 0.225808
21JAN14 0.356899 0.564156 0.223156
21JAN15 0.358595 0.565978 0.229920
21JAN16 0.355003 0.565836 0.220122
21JAN17 0.356135 0.565216 0.216508
21JAN18 0.355250 0.564350 0.218628
21JAN19 0.356498 0.565813 0.213142
21JAN20 0.359595 0.564142 0.214559
21JAN21 0.354955 0.565988 0.220123
21JAN22 0.355440 0.562620 0.216694
21JAN23 0.354584 0.563124 0.218231
21JAN24 0.354969 0.566108 0.217663
21JAN25 0.354061 0.564774 0.218803
21JAN26 0.356194 0.563320 0.220375
21JAN27 0.356084 0.565597 0.217194
21JAN28 0.355837 0.566248 0.221488
21JAN29 0.356533 0.565796 0.222621
21JAN30 0.355852 0.563628 0.220143
21FEB07 0.353958 0.565254 0.219556
21FEB08 0.352134 0.565837 0.221772
21FEB09 0.354531 0.566734 0.214017
21FEB10 0.354150 0.566446 0.220878
21FEB11 0.354757 0.565859 0.223396
21FEB13 0.355964 0.565575 0.223895
21FEB14 0.356050 0.566710 0.223724
21FEB15 0.354637 0.567110 0.224264
21FEB16 0.355984 0.565563 0.221875
21FEB17 0.355983 0.565407 0.228845
21FEB18 0.357067 0.566444 0.231634
21FEB19 0.358192 0.566476 0.225995
21FEB20 0.361515 0.559922 0.204316
21FEB21 0.349849 0.563382 0.221414
21FEB22 0.356637 0.562936 0.225659
21FEB23 0.356511 0.564864 0.228883
21FEB24 0.357782 0.561962 0.234554
21FEB25 0.358768 0.562710 0.236041
21FEB26 0.355672 0.562892 0.230708
21FEB27 0.355938 0.565621 0.222639
21FEB28 0.357165 0.562832 0.217546
21MAR01 0.356634 0.565425 0.222982
21MAR02 0.357974 0.566261 0.224072
21MAR03 0.353985 0.564420 0.225621
21MAR04 0.355660 0.565374 0.221092
21MAR05 0.355371 0.563596 0.229108
21MAR06 0.354769 0.561388 0.236482
21MAR07 0.355486 0.563103 0.227579
21MAR08 0.357297 0.560137 0.226899
21MAR09 0.355719 0.561682 0.225420
21MAR10 0.358539 0.563751 0.225589
21MAR11 0.356714 0.564855 0.221780
21MAR12 0.356549 0.563027 0.225491
21MAR13 0.356205 0.563733 0.225987
21MAR14 0.354823 0.563452 0.227472
21MAR15 0.356624 0.563549 0.223876
21MAR16 0.355596 0.564118 0.216404
21MAR17 0.355955 0.564492 0.221258
21MAR18 0.356509 0.564081 0.226394
21MAR19 0.355657 0.562899 0.236258
21MAR20 0.355257 0.563012 0.226294
21MAR21 0.356649 0.563933 0.225872
21MAR22 0.356041 0.563815 0.228874
21MAR23 0.356685 0.565588 0.224624
21MAR24 0.354907 0.566990 0.220128
21MAR25 0.354659 0.566730 0.213027
21MAR26 0.342138 0.569553 0.232638
21MAR27 0.339130 0.570303 0.210095
21MAR28 0.343536 0.567842 0.191281
21MAR29 0.357306 0.564373 0.226594
21MAR30 0.359087 0.565258 0.219565
21MAR31 0.345609 0.570410 0.188806
21APR01 0.355333 0.565881 0.227626
21APR02 0.353474 0.565129 0.226715
21APR03 0.356289 0.564223 0.223460
21APR04 0.355288 0.566143 0.218862
21APR05 0.355615 0.564848 0.223606
21APR06 0.355302 0.565353 0.223433
21APR07 0.356895 0.568009 0.238108
21APR08 0.355412 0.567210 0.223836
21APR09 0.356200 0.568050 0.223083
21APR10 0.355753 0.566807 0.221300
21APR11 0.357091 0.565027 0.226788
21APR12 0.355506 0.564503 0.226554
21APR13 0.350891 0.566827 0.201095
21APR14 0.358143 0.567843 0.224999
21APR15 0.356981 0.564939 0.227247
21APR16 0.355118 0.564350 0.228113
21APR17 0.357220 0.564174 0.231080
21APR18 0.356857 0.565373 0.225576
21APR19 0.356443 0.567647 0.226272
21APR20 0.354743 0.565173 0.228140
21APR21 0.355979 0.566664 0.222194
21APR22 0.357152 0.566749 0.222081
21APR23 0.356831 0.565720 0.220406
21APR24 0.349661 0.567450 0.216711
21APR25 0.353994 0.566731 0.225944
21APR26 0.353391 0.566549 0.222856
21APR27 0.355152 0.567934 0.223535
21APR28 0.358139 0.567555 0.228171
21APR29 0.354581 0.567958 0.223510
21APR30 0.355069 0.563381 0.223217
21MAY01 0.358778 0.564575 0.232738
21MAY02 0.356457 0.566577 0.220526
21MAY03 0.354931 0.566728 0.220025
21MAY04 0.355403 0.564667 0.226872
21MAY05 0.355062 0.565878 0.228480
21MAY06 0.355290 0.566582 0.226220
21MAY07 0.357424 0.566139 0.222163
21MAY08 0.355771 0.565856 0.219524
21MAY09 0.354930 0.566056 0.220854
21MAY10 0.356426 0.567162 0.226908
21MAY11 0.356783 0.566758 0.229379
21MAY12 0.357505 0.565852 0.225004
21MAY13 0.356721 0.566912 0.230778
21MAY14 0.355848 0.564526 0.244688
21MAY15 0.356046 0.565919 0.225140
21MAY16 0.357261 0.568610 0.229446
21MAY17 0.355915 0.566486 0.225551
21MAY18 0.357391 0.567143 0.223436
21MAY19 0.356427 0.567473 0.218044
21MAY20 0.358134 0.567154 0.219967
21MAY21 0.353280 0.567455 0.211081
21MAY22 0.355266 0.565784 0.226046
21MAY23 0.357862 0.564803 0.226357
21MAY24 0.355301 0.564602 0.227926
21MAY25 0.356914 0.564814 0.226549
21MAY26 0.358177 0.565781 0.223835
21MAY27 0.358107 0.564713 0.217310
21MAY28 0.356646 0.564324 0.222426
21MAY29 0.357135 0.563609 0.217392
21MAY30 0.358762 0.563200 0.227042
21MAY31 0.356150 0.563626 0.223775
21JUN01 0.356123 0.564735 0.222537
21JUN02 0.357246 0.565725 0.219639
21JUN03 0.357369 0.567007 0.224767
21JUN04 0.357196 0.565035 0.220116
21JUN05 0.356776 0.565520 0.224478
21JUN06 0.354901 0.566123 0.224014
21JUN07 0.354418 0.565140 0.220123
21JUN08 0.355023 0.567316 0.218697
21JUN09 0.356974 0.566310 0.218489
21JUN10 0.356052 0.565287 0.222400
21JUN11 0.353061 0.566167 0.222252
21JUN12 0.356260 0.565404 0.226879
21JUN13 0.353970 0.563865 0.222225
21JUN14 0.354298 0.566598 0.224894
21JUN15 0.357154 0.564288 0.217443
21JUN16 0.356127 0.565261 0.216597
21JUN17 0.357017 0.566606 0.215342
21JUN18 0.355120 0.567440 0.219003
21JUN19 0.355591 0.562682 0.226197
21JUN20 0.357856 0.564520 0.218049
21JUN21 0.358058 0.563210 0.224192
21JUN22 0.356371 0.564548 0.225543
21JUN23 0.358497 0.565421 0.232970
21JUN24 0.355512 0.565717 0.225775
21JUN25 0.357714 0.565120 0.227397
21JUN26 0.357365 0.565116 0.224790
21JUN27 0.355786 0.565716 0.217860
21JUN28 0.356144 0.562979 0.217780
21JUN29 0.356053 0.564895 0.224028
21JUN30 0.356484 0.564559 0.221126
21JUL01 0.358080 0.564768 0.221298
21JUL02 0.356530 0.562296 0.217362
21JUL03 0.357439 0.564959 0.216556
21JUL04 0.355999 0.565943 0.215600
21JUL05 0.353680 0.565806 0.216822
21JUL06 0.352779 0.566308 0.220558
21JUL07 0.353896 0.564323 0.227156
21JUL08 0.354286 0.563895 0.230557
21JUL09 0.356938 0.565051 0.220657
21JUL10 0.356628 0.565140 0.225494
21JUL11 0.358273 0.564267 0.226975
21JUL12 0.354581 0.565600 0.222826
21JUL13 0.353042 0.565824 0.224156
21JUL14 0.353142 0.566690 0.224172
21JUL15 0.354407 0.566533 0.221498
21JUL16 0.356047 0.565197 0.222452
21JUL17 0.355007 0.565689 0.214500
21JUL18 0.355078 0.564967 0.216228
21JUL19 0.357348 0.567468 0.223318
21JUL20 0.355425 0.564804 0.218258
21JUL21 0.356237 0.563453 0.221003
21JUL22 0.357833 0.566604 0.230504
21JUL23 0.359071 0.565904 0.224197
21JUL24 0.356792 0.564912 0.222928
21JUL25 0.354912 0.567098 0.223716
21JUL26 0.356758 0.564592 0.228587
21JUL27 0.356252 0.563916 0.226259
21JUL28 0.356115 0.565133 0.223715
21JUL29 0.356399 0.565842 0.217879
21JUL30 0.353444 0.565310 0.222098
21JUL31 0.357276 0.564488 0.219258
21AUG01 0.357278 0.565781 0.219012
21AUG02 0.356619 0.563756 0.226664
21AUG03 0.354061 0.562953 0.222938
21AUG04 0.356801 0.563584 0.226980
21AUG05 0.355961 0.566654 0.218498
21AUG06 0.356677 0.566507 0.222031
21AUG07 0.359059 0.564160 0.222559
21AUG08 0.356525 0.563936 0.225506
21AUG09 0.358845 0.564719 0.217802
21AUG10 0.357095 0.563548 0.214623
21AUG11 0.356532 0.565209 0.219217
21AUG12 0.357733 0.564982 0.220709
21AUG13 0.358119 0.565373 0.218609
21AUG14 0.356157 0.565918 0.220601
21AUG15 0.356983 0.567269 0.214858
21AUG16 0.358925 0.565911 0.218991
21AUG17 0.359250 0.565691 0.225979
21AUG18 0.358420 0.564603 0.223754
21AUG19 0.357147 0.565917 0.226730
21AUG20 0.357288 0.562998 0.223640
21AUG21 0.356280 0.565034 0.218319
21AUG22 0.358659 0.565974 0.220099
21AUG23 0.358006 0.564379 0.224994
21AUG24 0.359508 0.564920 0.221222
21AUG25 0.356973 0.565620 0.223660
21AUG26 0.356361 0.566304 0.211200
21AUG27 0.356336 0.567753 0.218766
21AUG28 0.355983 0.564956 0.216636
21AUG29 0.355422 0.565404 0.217048
21AUG30 0.355782 0.565420 0.221245
21AUG31 0.357441 0.564722 0.217786
21SEP01 0.357073 0.566289 0.225130
21SEP02 0.357486 0.566111 0.210789
21SEP03 0.357840 0.564934 0.223754
21SEP04 0.356620 0.564669 0.214138
21SEP05 0.361791 0.563412 0.212594
21SEP06 0.360273 0.567046 0.225538
21SEP07 0.356454 0.566345 0.223009
21SEP08 0.356316 0.565251 0.218793
21SEP09 0.357761 0.566910 0.218005
21SEP10 0.356868 0.566735 0.220080
21SEP11 0.352000 0.567077 0.208420
21SEP12 0.345412 0.566659 0.221757
21SEP13 0.339069 0.565624 0.215428
21SEP14 0.355807 0.565181 0.221418
21SEP15 0.353785 0.564163 0.219303
21SEP16 0.359786 0.565449 0.210637
21SEP17 0.356987 0.564594 0.218808
21SEP18 0.359349 0.564866 0.224277
21SEP19 0.361338 0.565114 0.221200
21SEP20 0.360191 0.562696 0.228325
21SEP21 0.356905 0.558625 0.223217
21SEP22 0.358029 0.559219 0.218131
21SEP23 0.355356 0.561580 0.209432
21SEP24 0.357952 0.556392 0.222700
21SEP25 0.352150 0.556587 0.201329
21SEP26 0.353006 0.557190 0.208170
21SEP27 0.354541 0.555984 0.213534
21SEP28 0.354208 0.557168 0.213610
21SEP29 0.357997 0.552645 0.210205
21SEP30 0.354491 0.552773 0.206849
21OCT01 0.353523 0.551320 0.203281
21OCT02 0.351789 0.551996 0.203568
21OCT03 0.355588 0.553352 0.200018
21OCT04 0.351218 0.550416 0.210308
21OCT05 0.352349 0.549598 0.200199
21OCT06 0.351532 0.550207 0.199115
21OCT07 0.350636 0.548375 0.194047
21OCT08 0.349992 0.549891 0.189786
21OCT09 0.351014 0.547532 0.197633
21OCT10 0.351631 0.547040 0.196952
21OCT11 0.353731 0.548764 0.220594
21OCT12 0.351844 0.548426 0.210975
21OCT13 0.350342 0.547192 0.208854
21OCT14 0.349303 0.546554 0.198732
21OCT15 0.349938 0.545539 0.197468
21OCT16 0.350155 0.545469 0.188347
21OCT17 0.352555 0.545423 0.192402
21OCT18 0.350552 0.546362 0.196454
21OCT19 0.351847 0.546649 0.199515
21OCT20 0.353107 0.545692 0.192202
21OCT21 0.350476 0.544527 0.200028
21OCT22 0.350889 0.545018 0.197996
21OCT23 0.349639 0.543543 0.199977
21OCT24 0.352929 0.543588 0.210130
21OCT25 0.351920 0.543642 0.206656
21OCT26 0.350335 0.541491 0.194702
21OCT27 0.349776 0.543560 0.196154
21OCT28 0.350556 0.542470 0.192062
21OCT29 0.349312 0.543180 0.190340
21OCT30 0.349578 0.541802 0.181723
21OCT31 0.349318 0.544208 0.185026
21NOV01 0.349867 0.541178 0.190818
21NOV02 0.349451 0.541263 0.194611
21NOV03 0.348238 0.542024 0.196605
21NOV04 0.350091 0.541503 0.197366
21NOV05 0.347579 0.543027 0.196598
21NOV06 0.349237 0.541893 0.194170
21NOV07 0.347522 0.540721 0.198561
21NOV08 0.346000 0.540513 0.193185
21NOV09 0.345565 0.540179 0.196542
21NOV10 0.346292 0.539870 0.194600
21NOV11 0.348257 0.543143 0.198573
21NOV12 0.347586 0.540492 0.194473
21NOV13 0.348544 0.542560 0.194292
21NOV14 0.347026 0.540061 0.194122
21NOV15 0.345688 0.541271 0.189119
21NOV16 0.344678 0.542818 0.189438
21NOV17 0.347638 0.542599 0.196896
21NOV18 0.347074 0.543283 0.199283
21NOV19 0.349950 0.547080 0.201963
21NOV20 0.347448 0.539177 0.190244
21NOV21 0.321895 0.536404 0.165360
21NOV22 0.349425 0.540165 0.198251
21NOV23 0.348157 0.537933 0.198995
21NOV24 0.349089 0.533845 0.195791
21NOV25 0.344894 0.542319 0.193861
21NOV26 0.340130 0.541028 0.187093
21NOV27 0.348706 0.538695 0.199843
21NOV28 0.347232 0.538595 0.190774
21NOV30 0.347871 0.539919 0.181940
21DEC01 0.351038 0.544263 0.190577
21DEC02 0.346127 0.539154 0.192075
21DEC03 0.345047 0.535816 0.188910
21DEC04 0.345183 0.537741 0.188565
21DEC05 0.346397 0.539955 0.190550
21DEC06 0.345919 0.537765 0.184879
21DEC07 0.345231 0.539701 0.186963
21DEC08 0.344354 0.539032 0.179400
21DEC09 0.347260 0.539026 0.198504
21DEC10 0.344519 0.538092 0.193562
21DEC11 0.344663 0.537746 0.182903
21DEC12 0.346047 0.537694 0.177906
21DEC13 0.344085 0.538418 0.174136
21DEC14 0.344610 0.537935 0.186605
21DEC15 0.343405 0.539212 0.188100
21DEC16 0.344179 0.537703 0.186638
21DEC17 0.346100 0.540767 0.184397
21DEC18 0.342283 0.541139 0.181310
21DEC19 0.332969 0.537825 0.164309
21DEC20 0.341552 0.536492 0.186625
21DEC21 0.329137 0.544119 0.154765
21DEC22 0.343742 0.537894 0.186991
21DEC23 0.344765 0.537365 0.175927
21DEC24 0.346922 0.539363 0.175352
21DEC25 0.344390 0.539579 0.189046
21DEC26 0.343183 0.538614 0.184580
21DEC27 0.344002 0.538305 0.187527
21DEC28 0.344054 0.536128 0.182118
21DEC29 0.345072 0.539429 0.182941
21DEC30 0.342975 0.539015 0.178990
21DEC31 0.343522 0.538009 0.182132
22JAN01 0.342477 0.537821 0.174015
22JAN02 0.345203 0.538441 0.182231
22JAN03 0.344570 0.538697 0.184041
22JAN04 0.345839 0.539498 0.186386
22JAN05 0.346965 0.538375 0.191565
22JAN06 0.346838 0.538586 0.187587
22JAN07 0.347070 0.538681 0.193409
22JAN08 0.346893 0.538036 0.188068
22JAN09 0.345010 0.538850 0.180023
22JAN10 0.345363 0.539765 0.184432
22JAN11 0.345570 0.540617 0.186966
22JAN12 0.344542 0.538297 0.183333
22JAN13 0.344303 0.541084 0.184782
22JAN14 0.344086 0.541635 0.184351
22JAN15 0.343420 0.540844 0.179870
22JAN16 0.341761 0.541782 0.177006
22JAN17 0.347277 0.536072 0.189356
22JAN18 0.344182 0.540806 0.181859
22JAN19 0.341929 0.540132 0.186484
22JAN20 0.344712 0.542810 0.174265
22JAN21 0.346533 0.540612 0.183794
22JAN22 0.344085 0.540233 0.184778
22JAN23 0.347633 0.540170 0.193862
22JAN24 0.345856 0.539627 0.181561
22JAN25 0.345218 0.540398 0.192920
22JAN26 0.346426 0.539794 0.190353
22JAN27 0.343383 0.541143 0.188343
22JAN28 0.344069 0.539760 0.181645
22JAN29 0.342304 0.538089 0.187005
22JAN30 0.342821 0.540276 0.189639
22JAN31 0.343768 0.540124 0.193144
22FEB01 0.343746 0.538869 0.192776
22FEB02 0.342524 0.539860 0.182917
22FEB03 0.340634 0.540494 0.183738
22FEB04 0.343545 0.538163 0.179449
22FEB05 0.346711 0.539291 0.189683
22FEB06 0.342969 0.539916 0.188374
22FEB07 0.343580 0.537616 0.186895
22FEB08 0.343915 0.540013 0.182856
22FEB09 0.342785 0.537659 0.179415
22FEB10 0.340057 0.539004 0.184763
22FEB11 0.341407 0.540150 0.178923
22FEB12 0.347773 0.537900 0.193079
22FEB13 0.342256 0.537614 0.189119
22FEB14 0.347539 0.538728 0.196221
22FEB15 0.346582 0.537229 0.182471
22FEB16 0.345487 0.539530 0.198128
22FEB17 0.343694 0.539753 0.187676
22FEB18 0.345334 0.538114 0.195672
22FEB19 0.345628 0.537478 0.194818
22FEB20 0.344731 0.539930 0.193253
22FEB21 0.341005 0.539838 0.171373
22FEB22 0.345035 0.538150 0.183836
22FEB23 0.343512 0.538342 0.176454
22FEB24 0.344011 0.538533 0.178266
22FEB25 0.344038 0.538133 0.189487
22FEB26 0.344718 0.536678 0.176146
22FEB27 0.346206 0.538027 0.186134
22FEB28 0.345404 0.539614 0.184077
22MAR01 0.345107 0.539391 0.190829
22MAR02 0.344825 0.539176 0.185917
22MAR03 0.346094 0.539529 0.184307
22MAR04 0.346215 0.538778 0.182354
22MAR05 0.346201 0.538066 0.194921
22MAR06 0.344050 0.538400 0.182361
22MAR07 0.341458 0.538637 0.191358
22MAR08 0.342599 0.538763 0.186943
22MAR09 0.342822 0.538092 0.188154
22MAR10 0.343078 0.538910 0.182067
22MAR11 0.342307 0.538135 0.181703
22MAR12 0.340628 0.538801 0.187370
22MAR13 0.345753 0.539964 0.184117
22MAR14 0.341398 0.534203 0.200056
22MAR15 0.342846 0.531377 0.188317
22MAR16 0.345187 0.540331 0.184880
22MAR17 0.344450 0.539501 0.189692
22MAR18 0.345401 0.538654 0.186732
22MAR19 0.343131 0.539904 0.184268
22MAR20 0.344343 0.537839 0.183276
22MAR21 0.343657 0.539394 0.180705
22MAR22 0.344812 0.537880 0.187786
22MAR23 0.343000 0.540799 0.189763
22MAR24 0.345213 0.538011 0.196996
22MAR25 0.343465 0.539962 0.193763
22MAR26 0.343327 0.536122 0.180437
22MAR27 0.320135 0.544924 0.144746
22MAR28 0.325308 0.542796 0.170848
22MAR29 0.347264 0.538862 0.191772
22MAR30 0.344163 0.539736 0.195818
22MAR31 0.344946 0.538535 0.188427
22APR01 0.346388 0.537814 0.190533
22APR02 0.343352 0.538764 0.190050
22APR03 0.339415 0.537894 0.156325
22APR04 0.344663 0.537554 0.192397
22APR05 0.342243 0.537937 0.188659
22APR06 0.342831 0.537867 0.187018
22APR07 0.344285 0.540036 0.184571
22APR08 0.344743 0.537812 0.185893
22APR09 0.343992 0.538653 0.183102
22APR10 0.346168 0.537053 0.191907
22APR11 0.341642 0.539660 0.181528
22APR12 0.343999 0.539352 0.192045
22APR13 0.345708 0.538875 0.187598
22APR14 0.345170 0.538496 0.196554
22APR15 0.344085 0.540493 0.185664
22APR16 0.344569 0.540170 0.191478
22APR17 0.342192 0.540446 0.182885
22APR18 0.342036 0.538383 0.192839
22APR19 0.343250 0.539201 0.190337
22APR20 0.343217 0.537196 0.188225
22APR21 0.343321 0.538296 0.189751
22APR22 0.342470 0.538778 0.184772
22APR23 0.342366 0.539619 0.186131
22APR24 0.340310 0.537691 0.177765
22APR25 0.329514 0.537344 0.165245
22APR26 0.341387 0.538907 0.191666
22APR27 0.341375 0.539105 0.191208
22APR28 0.342238 0.538985 0.186687
22APR29 0.341668 0.538896 0.180146
22APR30 0.343120 0.539089 0.186983
22MAY01 0.344286 0.538075 0.187824
22MAY02 0.341682 0.538435 0.187025
22MAY03 0.340297 0.536047 0.184016
22MAY04 0.340226 0.537482 0.194509
22MAY05 0.342150 0.538633 0.183489
22MAY06 0.342278 0.538283 0.181826
22MAY07 0.344479 0.536957 0.183279
22MAY08 0.343474 0.537935 0.189067
22MAY09 0.340754 0.539449 0.181297
22MAY10 0.342378 0.542570 0.178958
22MAY11 0.339500 0.537757 0.188145
22MAY12 0.342034 0.539976 0.181205
22MAY13 0.337619 0.538536 0.184121
22MAY14 0.334665 0.538929 0.170907
22MAY15 0.338480 0.540348 0.178495
22MAY16 0.343132 0.539176 0.181529
22MAY17 0.343330 0.541171 0.179491
22MAY18 0.343139 0.539969 0.186112
22MAY19 0.342446 0.539134 0.185513
22MAY20 0.343069 0.540901 0.183009
22MAY21 0.342200 0.537760 0.185564
22MAY22 0.342390 0.537725 0.182145
22MAY23 0.345363 0.537042 0.186926
22MAY24 0.344810 0.537575 0.190382
22MAY25 0.345349 0.536932 0.183330
22MAY26 0.342099 0.537079 0.184940
22MAY27 0.341688 0.537169 0.184810
22MAY28 0.344855 0.536668 0.182024
22MAY29 0.343815 0.538843 0.177690
22MAY30 0.320100 0.536246 0.168094
22MAY31 0.298567 0.540028 0.190117
22JUN01 0.344423 0.540145 0.190488
22JUN02 0.345540 0.539755 0.188373
22JUN03 0.343626 0.536427 0.183677
22JUN04 0.343566 0.537360 0.182777
22JUN05 0.341956 0.536782 0.188081
22JUN06 0.346847 0.537226 0.185220
22JUN07 0.342294 0.537989 0.187716
22JUN08 0.342441 0.537369 0.184138
22JUN09 0.343822 0.537394 0.187081
22JUN10 0.344743 0.539120 0.178939
22JUN11 0.344855 0.538417 0.185678
22JUN12 0.342476 0.539758 0.175856
22JUN14 0.343921 0.539179 0.187195
22JUN15 0.344682 0.538177 0.178966
22JUN16 0.341600 0.537691 0.178994
22JUN17 0.343159 0.537513 0.184490
22JUN18 0.343388 0.538174 0.179700
22JUN19 0.339950 0.536258 0.173931
22JUN20 0.342575 0.539554 0.189368
22JUN21 0.341272 0.538413 0.193652
22JUN22 0.340882 0.537209 0.176362
22JUN23 0.342688 0.539557 0.182957
22JUN24 0.343393 0.538087 0.182107
22JUN25 0.343185 0.538450 0.189958
22JUN26 0.341457 0.538117 0.183380
22JUN27 0.343099 0.536261 0.181033
22JUN28 0.344099 0.537345 0.180365
22JUN29 0.344675 0.538459 0.190758
22JUN30 0.344279 0.537470 0.186776
22JUL01 0.342670 0.535613 0.189039
22JUL02 0.342452 0.535643 0.180190
22JUL03 0.342318 0.535996 0.181588
22JUL04 0.340491 0.538966 0.183402
22JUL05 0.344476 0.539456 0.189424
22JUL06 0.341020 0.537470 0.178800
22JUL07 0.341440 0.536560 0.182523
22JUL08 0.343084 0.540073 0.182260
22JUL09 0.340368 0.537895 0.180533
22JUL10 0.341245 0.539958 0.185582
22JUL11 0.342922 0.539095 0.178120
22JUL12 0.341080 0.536445 0.182503
22JUL13 0.343100 0.538238 0.179701
22JUL14 0.344245 0.541051 0.181272
22JUL15 0.342229 0.537452 0.185491
22JUL16 0.342990 0.538050 0.181287
22JUL17 0.344240 0.539144 0.180526
22JUL18 0.343382 0.539212 0.187682
22JUL20 0.342811 0.538324 0.183680
22JUL21 0.343070 0.538052 0.180218
22JUL22 0.343318 0.539035 0.187535
22JUL23 0.343271 0.539423 0.184923
22JUL24 0.345441 0.538675 0.178908
22JUL25 0.343539 0.537948 0.182172
22JUL26 0.344199 0.537617 0.187060
22JUL27 0.344802 0.538853 0.180722
22JUL28 0.344785 0.535873 0.189809
22JUL29 0.345459 0.533244 0.191598
22JUL30 0.344596 0.534588 0.182670
22JUL31 0.343345 0.536281 0.181583
22AUG01 0.341678 0.536053 0.178931
22AUG02 0.341990 0.536312 0.179196
22AUG03 0.343517 0.537229 0.178494
22AUG04 0.342736 0.535892 0.177245
22AUG05 0.343805 0.536720 0.175263
22AUG06 0.343284 0.535837 0.179037
22AUG07 0.342828 0.537543 0.177825
22AUG08 0.343753 0.536772 0.182520
22AUG09 0.342354 0.537028 0.175436
22AUG10 0.342116 0.538036 0.169691
22AUG11 0.343116 0.538035 0.175530
22AUG12 0.345848 0.537754 0.184615
22AUG13 0.345775 0.537929 0.185563
22AUG14 0.345295 0.539150 0.184674
22AUG15 0.341810 0.536763 0.177912
22AUG16 0.341655 0.536939 0.179992
22AUG17 0.343913 0.536354 0.191281
